txn_id	post_date	packet_number	source_transaction	description_vendor	amount	account	fund	sub_fund	acct_code	acct_name	section	acct_type	category	consolidated_name
1531	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1532	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	121.81	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1533	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1534	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1535	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1536	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1537	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1538	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	115.82	01-03-51500	01	03	51500	SOC SEC	01 - COUNTY REVENUE	Expense	Personnel - Salary	SOC SEC
1539	01/10/2025	PYPKT01855	PYPKT01855	PYPKT01855 - 01/10/2025 PAYROLL - Pay 1/10/2025 - 01/10/2025 PAYROLL: 12/21/2024-1/3/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1540	01/24/2025	PYPKT01870	PYPKT01870	PYPKT01870 - 01/24/2025 PAYROLL - Pay 1/24/2025 - 01/24/2025 PAYROLL: 1/4/2025-1/17/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1541	02/07/2025	PYPKT01887	PYPKT01887	PYPKT01887 - 02/07/2025 PAYROLL - Pay 2/7/2025 - 02/07/2025 PAYROLL: 1/18/2025-1/31/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1542	02/21/2025	PYPKT01896	PYPKT01896	PYPKT01896 - 02/21/2025 PAYROLL - Pay 2/21/2025 - 02/21/2025 PAYROLL: 2/1/2025-2/14/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1543	03/07/2025	PYPKT01917	PYPKT01917	PYPKT01917 - 03/07/2025 PAYROLL - Pay 3/7/2025 - 03/07/2025 PAYROLL: 2/15/2025-2/28/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1544	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1545	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1546	04/17/2025	PYPKT01958	PYPKT01958	PYPKT01958 - 04/17/2025 PAYROLL - Pay 4/17/2025 - 04/17/2025 PAYROLL: 3/29/2025-4/11/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1547	05/02/2025	PYPKT01973	PYPKT01973	PYPKT01973 - 05/02/2025 PAYROLL - Pay 5/2/2025 - 05/02/2025 PAYROLL: 4/12/2025-4/25/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1548	05/16/2025	PYPKT01982	PYPKT01982	PYPKT01982 - 05/16/2025 PAYROLL - Pay 5/16/2025 - 05/16/2025 PAYROLL : 4/26/2025-5/9/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1549	05/30/2025	PYPKT01989	PYPKT01989	PYPKT01989 - 05/30/2025 PAYROLL - Pay 5/30/2025 - 05/30/2025 PAYROLL: 5/10/2025-5/23/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1550	06/06/2025	PYPKT02002	PYPKT02002	PYPKT02002 - 06/13/2025 PAYROLL - Pay 6/13/2025 - 06/13/2025 PAYROLL: 5/24/2025-6/6/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1551	06/27/2025	PYPKT02013	PYPKT02013	PYPKT02013 - 06/27/2025 PAYROLL - Pay 6/27/2025 - 06/27/2025 PAYROLL: 6/7/2025-6/20/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1552	07/07/2025	PYPKT02032	PYPKT02032	PYPKT02032 - 07/11/2025 PAYROLL - Pay 7/11/2025 - 07/11/2025 PAYROLL: 6/21/2025-7/4/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1553	07/21/2025	PYPKT02040	PYPKT02040	PYPKT02040 - 07/25/2025 PAYROLL - Pay 7/25/2025 - 07/25/2025 PAYROLL: 7/5/2025-7/18/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1554	08/04/2025	PYPKT02055	PYPKT02055	PYPKT02055 - 08/08/2025 PAYROLL - Pay 8/8/2025 - 08/08/2025 PAYROLL: 7/19/2025-8/1/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1555	08/18/2025	PYPKT02060	PYPKT02060	PYPKT02060 - 08/22/2025 PAYROLL - Pay 8/22/2025 - 08/22/2025 PAYROLL: 8/2/2025-8/15/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1556	09/02/2025	PYPKT02068	PYPKT02068	PYPKT02068 - 09/05/2025 PAYROLL - Pay 9/5/2025 - 09/05/2025 PAYROLL: 8/16/2025-8/29/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1557	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1558	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1559	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1560	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1561	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1562	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1563	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1564	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	133.6	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1565	12/18/2025	PYPKT02177	PYPKT02177	12/26/2025 12/6/2025-12/ - CORRECTION PROCESS FOR LAGERSPYPKT02167 DUE TO SYSTEM - 12/26/2025 PULLING PAYROLL INCORRECT - Pay PERCENTAGE:	117.88	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Salary	LAGERS
1566	12/31/2025	PYPKT02185	PYPKT02185	FOR LAGERS DUE TO SYSTEM PULLING INCORRECT PERCENTAGE - Pay 12/31/2025 - LAGERS CORRECTION FOR INCORRECT PYPKT02177 PERCENT- CORRECTION BEING PULLED PROCESS IN: 12/6/2025-12/19/2025	-133.6	01-03-51510	01	03	51510	LAGERS	01 - COUNTY REVENUE	Expense	Personnel - Benefits	LAGERS
1567	01/10/2025	PYPKT01855	PYPKT01855	PYPKT01855 - 01/10/2025 PAYROLL - Pay 1/10/2025 - 01/10/2025 PAYROLL: 12/21/2024-1/3/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1568	01/24/2025	PYPKT01870	PYPKT01870	PYPKT01870 - 01/24/2025 PAYROLL - Pay 1/24/2025 - 01/24/2025 PAYROLL: 1/4/2025-1/17/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1569	02/07/2025	PYPKT01887	PYPKT01887	PYPKT01887 - 02/07/2025 PAYROLL - Pay 2/7/2025 - 02/07/2025 PAYROLL: 1/18/2025-1/31/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1570	02/21/2025	PYPKT01896	PYPKT01896	PYPKT01896 - 02/21/2025 PAYROLL - Pay 2/21/2025 - 02/21/2025 PAYROLL: 2/1/2025-2/14/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1571	03/07/2025	PYPKT01917	PYPKT01917	PYPKT01917 - 03/07/2025 PAYROLL - Pay 3/7/2025 - 03/07/2025 PAYROLL: 2/15/2025-2/28/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1572	03/21/2025	PYPKT01931	PYPKT01931	PYPKT01931 - 03/21/2025 PAYROLL - Pay 3/21/2025 - 03/21/2025 PAYROLL: 3/1/2025-3/14/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1573	04/04/2025	PYPKT01952	PYPKT01952	PYPKT01952 - 04/04/2025 PAYROLL - Pay 4/4/2025 - 04/04/2025 PAYROLL: 3/15/2025-3/28/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1574	04/17/2025	PYPKT01958	PYPKT01958	PYPKT01958 - 04/17/2025 PAYROLL - Pay 4/17/2025 - 04/17/2025 PAYROLL: 3/29/2025-4/11/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1575	05/02/2025	PYPKT01973	PYPKT01973	PYPKT01973 - 05/02/2025 PAYROLL - Pay 5/2/2025 - 05/02/2025 PAYROLL: 4/12/2025-4/25/2025	28.49	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1576	05/16/2025	PYPKT01982	PYPKT01982	PYPKT01982 - 05/16/2025 PAYROLL - Pay 5/16/2025 - 05/16/2025 PAYROLL : 4/26/2025-5/9/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1577	05/30/2025	PYPKT01989	PYPKT01989	PYPKT01989 - 05/30/2025 PAYROLL - Pay 5/30/2025 - 05/30/2025 PAYROLL: 5/10/2025-5/23/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1578	06/06/2025	PYPKT02002	PYPKT02002	PYPKT02002 - 06/13/2025 PAYROLL - Pay 6/13/2025 - 06/13/2025 PAYROLL: 5/24/2025-6/6/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1579	06/27/2025	PYPKT02013	PYPKT02013	PYPKT02013 - 06/27/2025 PAYROLL - Pay 6/27/2025 - 06/27/2025 PAYROLL: 6/7/2025-6/20/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1580	07/07/2025	PYPKT02032	PYPKT02032	PYPKT02032 - 07/11/2025 PAYROLL - Pay 7/11/2025 - 07/11/2025 PAYROLL: 6/21/2025-7/4/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1581	07/21/2025	PYPKT02040	PYPKT02040	PYPKT02040 - 07/25/2025 PAYROLL - Pay 7/25/2025 - 07/25/2025 PAYROLL: 7/5/2025-7/18/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1582	08/04/2025	PYPKT02055	PYPKT02055	PYPKT02055 - 08/08/2025 PAYROLL - Pay 8/8/2025 - 08/08/2025 PAYROLL: 7/19/2025-8/1/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1583	08/18/2025	PYPKT02060	PYPKT02060	PYPKT02060 - 08/22/2025 PAYROLL - Pay 8/22/2025 - 08/22/2025 PAYROLL: 8/2/2025-8/15/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1584	09/02/2025	PYPKT02068	PYPKT02068	PYPKT02068 - 09/05/2025 PAYROLL - Pay 9/5/2025 - 09/05/2025 PAYROLL: 8/16/2025-8/29/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1585	09/15/2025	PYPKT02074	PYPKT02074	PYPKT02074 - 09/19/2025 PAYROLL - Pay 9/19/2025 - 09/19/2025 PAYROLL: 8/30/2025-9/12/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1586	09/29/2025	PYPKT02093	PYPKT02093	PYPKT02093 - 10/03/2025 PAYROLL - Pay 10/3/2025 - 10/03/2025 PAYROLL: 9/13/2025-9/26/2025	28.49	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1587	10/14/2025	PYPKT02108	PYPKT02108	PYPKT02108 - 10/17/2025 PAYROLL - Pay 10/17/2025 - 10/17/2025 PAYROLL: 9/27/2025-10/10/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1588	10/27/2025	PYPKT02120	PYPKT02120	PYPKT02120 - 10/31/2025 PAYROLL - Pay 10/31/2025 - 10/31/2025 PAYROLL: 10/11/2025-10/24/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1589	11/10/2025	PYPKT02134	PYPKT02134	PYPKT02134 - 11/14/2025 PAYROLL - Pay 11/14/2025 - 11/14/2025 PAYROLL: 10/25/2025-11/7/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1590	11/21/2025	PYPKT02146	PYPKT02146	PYPKT02146 - 11/26/2025 PAYROLL - Pay 11/26/2025 - 11/26/2025 PAYROLL: 11/8/2025-11/21/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1591	12/08/2025	PYPKT02158	PYPKT02158	PYPKT02158 - 12/12/2025 PAYROLL - Pay 12/12/2025 - 12/12/2025 PAYROLL: 11/22/2025-12/5/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1592	12/18/2025	PYPKT02167	PYPKT02167	PYPKT02167 - 12/26/2025 PAYROLL - Pay 12/26/2025 - 12/26/2025 PAYROLL: 12/6/2025-12/19/2025	27.09	01-03-51520	01	03	51520	MEDICARE	01 - COUNTY REVENUE	Expense	Personnel - Salary	MEDICARE
1593	01/09/2025	APPKT04175	INV-5138-92053	INV-5138-92053 TREAS OFFSITE BACKUP 1/1/25-2/1/25 36479 1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1594	01/16/2025	APPKT04177	66673	1196 - MISSOURI TYPEWRITER CO OF WARRENSBURG 66673 TREAS COPIER MAINT AGREEMENT 1/1/25-1/1/26	2279.4	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Infrastructure & Equipment	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1595	01/16/2025	APPKT04177	P1029887	P1029887 TREAS IT MAINT & EMAIL 1/1/25-1/31/25 36540 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Infrastructure & Equipment	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1596	02/06/2025	APPKT04241	INV-5138-92276	INV-5138-92276 TREAS OFFSITE BACKUP 2/1/25-3/1/25 36638 1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1597	02/25/2025	APPKT04282	P1030079	P1030079 TREAS FEB IT & EMAIL 2/1/25-2/28/25 36744 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1598	03/13/2025	APPKT04316	92495	92495 TREAS MARCH OFFSITE BACKUP 1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1599	03/13/2025	APPKT04316	P1030194	P1030194 TREAS IT & EMAIL 3/1/25-3/31/25 36859 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1600	04/08/2025	APPKT04386	P1030345	P1030345    TREAS IT & EMAIL 4/1/25-4/30/25 36999 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1601	04/09/2025	APPKT04386	92713	92713 TREAS APRIL OFFSITE BACKUP       1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1602	05/15/2025	APPKT04462	92939	92939 TREAS MAY OFFSITE BACKUP         1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1603	05/21/2025	APPKT04469	P1030500	P1030500 TREAS IT & EMAIL 5/1/25-5/31/25 37208 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1604	06/05/2025	APPKT04499	93154	93154 TREAS JUNE OFFSITE BACKUP        1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1605	06/12/2025	APPKT04518	P1030628	P1030628 TREAS IT & EMAIL 6/1/25-6/30/25 37329 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1606	07/17/2025	APPKT04604	93370	93370 TREAS JULY OFFSITE BACKUP        1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1607	07/17/2025	APPKT04604	P1030747	P1030747 TREAS IT & EMAIL 7/1/25-7/31/25 37498 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1608	07/31/2025	APPKT04628	P1030776	P1030776 TREAS MONTHY HUNTRESS MANAGEMENT 37577 1221 - PCnet	61.09	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1609	08/07/2025	APPKT04671	93589	93589 TREAS AUG OFFSITE BACKUP         1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1610	08/21/2025	APPKT04676	P1030913	P1030913 TREAS IT & EMAIL 8/1/25-8/31/25 37691 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1611	08/28/2025	APPKT04711	25-0504	- THOMAS W. NOON 25-0504 TREAS ANNUAL SPLASHTOP REMOTE  2765ACCESS	149.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1612	09/11/2025	APPKT04739	93806	93806 TREAS SEPT OFFSITE BACKUP        1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1613	09/25/2025	APPKT04769	P1031031	37924              P1031031    TREAS SEPT IT & EMAIL      1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1614	10/23/2025	APPKT04843	94022	94022 TREAS OCT OFFSITE BACKUP         1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1615	10/23/2025	APPKT04843	P1031189	38055              P1031189 TREAS OCT IT & EMAIL          1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1616	11/06/2025	APPKT04876	94238	94238 TREAS NOV OFFSITE BACKUP         1221 - PCnet	37.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1617	11/13/2025	APPKT04896	P1031188	38196              P1031188 TREAS OCT HUNTRESS MANAGEMENT 1221 - PCnet	24.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
1618	11/13/2025	APPKT04896	P1031330	P1031330 TREAS IT & EMAIL 11/1/25-11/30/25 38198 1221 - PCnet	208.0	01-03-61000	01	03	61000	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES	01 - COUNTY REVENUE	Expense	Other / Uncategorized	OFFICE EQUIPMENT MAINT/ REPAIR/ PURCHASES
